X1,X2,X3,X4,X5,X6
-0.7683572181,-0.1598436906,0.6613312658,-1.0767389498,-0.4457791779,0
-0.5489589876,-0.9208475936,0.2245348073,2.3796416021,-1.8081291611,0
-0.515348917,0.8337555708,-0.1162685448,-0.8454385355,-0.4762002463,0
0.3563923453,0.8308532988,-1.2087659415,-0.663641517,0.0974951355,0
0.0934088566,0.7579322476,-1.2700422523,-0.0399195702,1.930246806,0
0.5190510194,1.1196117318,-1.1938075065,-0.7096547797,0.4496071451,0
-0.0580239468,1.4724551492,-1.2759897512,-0.1618796368,-0.540464775,0
-0.7774997814,-0.9914080521,-0.2851055446,2.1943883475,-1.8517568403,0
-0.5512845129,-0.8610067412,0.7619114237,0.9990805149,3.1220209545,1
1.9822221554,-1.0059241118,-0.9424565247,-0.3752651223,-0.2548981357,0
-0.6796169432,-0.344156759,1.3709897632,-1.3021438011,-0.5979105786,0
-0.5532106114,-0.0306162137,1.6456833811,0.6825304597,1.7747798761,1
1.6765267907,0.3063293336,-1.111857586,-0.6825459865,-0.2760278444,0
0.4056743834,1.2064918886,0.0296991118,-0.1625550655,-0.3691175992,1
-0.5812485044,0.6677855661,-0.1921758757,-0.2120433959,-0.367779913,0
-0.6875076589,-0.3063813984,1.5901849183,-1.3179410477,-0.6512529865,0
-0.4429746573,-0.4263921057,1.2638288879,0.4652571165,-0.136582573,1
-0.7997652013,-0.8720729749,0.0496962799,2.3081691991,-0.136582573,1
1.9636598754,-0.9279810726,-0.557541836,-0.3857154347,0.0176284954,0
-0.6961413317,-0.5932833173,0.2550016912,1.0492982581,-0.136582573,1
-0.7365940595,0.1783943664,0.3940504098,0.3141142639,-0.136582573,0
-0.4512123969,1.6077926723,1.2284507791,-1.0887912082,-0.4740564739,1
1.6430820805,-0.905944956,-0.7102133957,-0.3730753776,-0.2125019965,0
-0.6763446717,0.6486329213,-0.0891374038,-0.1785431395,0.0694471571,0
-0.702430847,0.3891204594,0.3974002002,0.1097041956,-0.4865212769,0
-0.5522708523,0.0025542871,1.0304565554,1.1467206799,-1.3728617144,1
-0.7068094023,0.3860771864,-1.6331552085,-0.9264347335,-0.427621391,0
-0.3700041688,2.390712841,-1.4209351814,-0.108982777,0.5141305248,0
0.9727205946,0.3041085668,-0.0918626204,0.398645791,1.2986556716,0
-1.1242941767,-1.8286054061,-1.3320112134,1.0121245737,-0.136582573,1
-0.4672616655,-0.5783924297,-0.4288634201,1.3916451679,-1.2613004244,1
-0.760056595,-1.0596842932,-0.249703663,-0.9023452821,-0.136582573,0
2.1522638191,-1.0915587592,-0.6225785568,-0.2166835154,-0.2749365009,0
0.9357008405,0.0893286931,-1.0448974372,-0.3369663094,0.1249819805,0
-0.4614251444,-0.7660836487,1.0904502207,0.7458952081,2.9503975553,1
0.5648977548,1.7143072276,-1.2826363836,-0.1777120358,0.4582291406,0
0.2261536131,1.2352208558,0.6927760723,0.437887191,-0.4957843194,1
0.6018476383,-0.2321067369,0.5111309869,0.8933093932,1.0492640623,0
0.1025339524,0.4901712234,-0.1599822288,-0.2528653994,-0.3627644585,0
-0.6969914235,0.0804221257,0.5532302881,-0.972942641,-0.5457738255,0
-0.7665277738,-0.6739124269,0.1589491532,2.1017115024,-0.136582573,1
0.8609276914,-0.8461358288,-0.9205520292,-0.4004345063,-0.0293260267,0
0.0589626683,-0.2412718062,-0.0369174133,0.215536834,1.3410360018,1
1.4195894349,1.1481996979,-1.3147922102,-0.6666847123,-0.2802535429,1
1.4882372645,-0.9314485238,-0.92570606,-0.3714520891,-0.2188195235,0
1.650697972,0.0340797754,-0.3405186417,0.0539825878,-0.5365351047,0
1.2109442842,-0.5272901184,-0.6282883285,-0.3020273145,0.1420452969,0
-0.4448332143,0.7909499972,0.4299363901,0.2377406092,-0.6412081794,0
-0.2577163491,1.32837556,0.0345238905,-0.117716898,0.1933933363,0
-0.6875251265,-0.0947129482,1.2965271645,-1.2304491846,-0.136582573,0
1.9686672659,-1.734408469,-0.5964080492,-0.3014234462,-0.2959637116,0
-0.7466728884,-0.1830266159,0.8555542738,-1.0759304442,-0.136582573,0
-0.8050695417,-0.5528465616,-0.263979173,1.0444020281,-0.136582573,1
-0.7785396883,-0.702372317,0.6909607021,2.3528378817,-0.136582573,0
-0.700391791,-0.219945395,1.2728192931,-1.2581919768,-0.5299995522,0
1.4849184127,0.3250472251,-0.0160817171,-0.719683263,0.1169176439,0
1.7419955096,-0.5031683611,-0.9754584436,-0.3989308615,0.033718428,0
2.7212431159,-0.848671498,-0.6060824599,-0.5826837356,-0.2067409122,0
1.2166270901,1.1707598685,-1.1778592625,-0.2055715843,0.4002812703,0
-0.3286035303,-0.1815696049,1.0157282834,1.1944526448,-0.136582573,1
-0.5037562259,0.3732343393,1.176291301,-1.1724150496,-0.5960221827,0
1.9741637503,-1.7588486537,-0.7146794227,-0.3892355729,0.020424607,0
-0.3015554703,-2.8533048026,0.971521856,-1.252668025,-0.6842312939,0
-0.3070275,0.496610272,-1.4167609103,-0.7997403892,-0.4389639274,0
-0.6212016577,-0.2645839824,1.8748954901,-1.4196081242,-0.136582573,0
-0.5914798841,0.1716968158,0.8150542274,-1.0661354734,-0.579052678,0
-0.4630484705,0.3878396998,-0.2020480321,-0.7845633318,-0.3330556646,0
2.4719216517,-0.8566310082,-0.9394622444,-0.3987771952,-0.2080716493,0
-0.7453057544,-0.1733210425,1.3190788179,-1.3029849483,-0.6028756528,0
-0.435946843,1.3562232705,-1.4671525636,-0.7864238992,-0.3675940268,0
-1.0380856617,-0.7027882702,0.3992479878,1.0638362947,1.183482629,1
1.9494179254,-1.1676911097,-0.9294698196,-0.3984255455,-0.2179088545,0
-0.6768232851,0.8300895431,-0.0502236452,-0.0301082787,-0.136582573,0
-0.368605593,1.5797452103,0.158931864,0.737842793,0.814055401,1
-0.7588990727,-1.0510068526,-0.2252210176,-0.0941283686,1.2607018665,0
-0.1107377942,1.3843882334,-0.0864629744,-0.000439636,-0.7839775141,0
-0.725519575,-0.8622804509,-0.1233117493,0.8637060336,4.2961619671,0
0.7648789554,0.7870489677,0.8203706689,-0.8770518603,-0.3491617536,1
0.739329619,-0.0384417728,-1.1124767569,-0.3756772845,-0.2297355638,0
2.7308037382,-1.7885517033,-0.9323980767,-0.4140416315,-0.2347751662,0
0.6044910747,0.3484181517,-0.2904327919,0.1477416252,1.6673827859,0
-0.4219715656,2.0472459945,-1.2913145019,-0.7379097929,-0.4257990108,0
1.0207449626,0.7142454173,-1.1184015636,-0.3256648063,0.1378307169,0
0.6772146872,0.0013087777,-0.5112347659,-0.303353063,-0.4272426695,0
-0.1829117583,1.1333005853,1.1456028987,-1.0245388612,-0.5514494369,0
-0.1887797212,1.0324965732,-0.1576557454,-0.1335882157,-0.3955203973,0
-0.510088828,-0.3113364109,1.2912431403,0.9844671516,0.9894886,0
-0.7473867327,-0.8379095916,-0.2257839985,1.5900680258,1.9197711597,1
-0.2304633354,-0.9701380413,0.8562458435,0.4019124552,1.1125974224,1
2.0908359479,-0.308181512,-0.4509904065,-0.0492261735,0.3801430129,0
-0.4876405802,2.5442042514,-1.434418628,-0.8251380128,-0.4003916597,0
-0.4372685612,1.1913695243,1.0800334532,0.3744094527,-0.6527522374,0
-0.3433171067,1.0832217067,-1.3726041895,-0.0875988065,-0.136582573,0
2.2299598869,-0.8970125384,-0.9411933296,-0.4123482892,-0.0479026657,0
-0.6564793057,-0.7047011846,0.8929962858,1.1544416579,1.0797494091,0
-0.7385422837,0.1844926625,1.3940168707,0.5938371371,-0.136582573,0
-0.4638764367,1.2440451725,0.363869879,0.1852103389,-0.5750066117,0
-0.4443872072,0.1506054063,1.6706555281,-1.3265056838,0.7309781403,0
-0.7999422068,-0.8745592937,-0.107310557,1.5935958222,-1.3083157504,1
-1.1784100934,1.345037186,0.1919348634,0.1161119797,-0.136582573,0
2.2866947852,-1.1275586813,-0.9322615998,-0.3932783524,-0.2428405452,0
0.1461331846,-0.0009824897,-0.4936181101,-0.6373876809,-0.0116378197,0
-0.7108828562,-1.0023297596,-0.1514435051,1.638415158,2.5950420909,1
0.1044961507,1.1772106672,-1.3435669097,-0.7455843195,-0.3259155474,0
-0.780728966,-0.8492366773,0.1908683333,1.7686925383,-1.2186838275,1
1.4685337653,-0.6483642087,-0.946417922,-0.5852896598,-0.0274296394,0
-0.6587093412,-1.0022099087,-0.3206749157,1.4682146719,2.7696014508,0
1.1387679911,1.1773046679,-1.3715571099,-0.2120509286,0.227935173,0
-0.7689173471,-0.0127560787,0.400296148,-0.9436418432,-0.136582573,0
-0.7971625228,-1.0964996715,-0.309322368,-1.4902469127,2.6404886759,0
2.7369174126,-0.9955476083,-0.9859465292,-0.5923409842,-0.2154271861,0
3.2462854728,-0.8071525591,-0.4635445565,-0.0901511233,-0.3349197389,0
-0.7081066658,-0.2259144401,1.0548343848,-1.20848771,-0.136582573,0
-0.6825759616,-0.8415427191,-0.1541989778,1.1514285933,-0.136582573,1
-0.3222231833,2.1938636029,-1.428377119,0.759604652,-0.6060113976,0
-0.5438479558,-0.1312204742,0.9348902772,0.3120051187,-1.0365222408,0
-0.5836462293,-0.3468863046,0.090150942,-1.1000701133,-0.136582573,1
-0.3272177641,-0.1824978619,0.8816610273,-1.1393428994,-0.6012895392,1
-0.4631055315,0.868571084,-0.0948698677,-0.1005022556,0.2025799396,0
-0.7724097108,-0.9339501177,-0.2503952327,0.5046705123,-0.8721014998,1
-0.8041705404,-1.0818355607,-0.4801292606,0.4750181903,3.0141548055,0
-0.4939440696,-0.7220631159,2.4204358698,-1.1811529369,0.7674396436,1
-0.8368967483,-1.1505712303,-0.2852935651,-0.733568469,0.7826197758,0
-0.6774113623,-0.2933246997,1.9448844977,-1.5658221053,0.9308458278,0
-0.3513999665,0.9547344854,0.6341439347,-1.0315618126,-0.136582573,0
2.0804718141,-1.7850889521,-0.9701863057,-0.5990394035,0.050933233,0
-0.4487809012,-1.0318882831,0.1271542395,0.7345610634,2.0365494257,0
-0.420838498,-0.151959381,-0.3148992287,-1.1804913182,2.0703216585,1
-1.0751658538,-0.8320227971,0.6350732314,1.9377631253,-1.5893497182,0
-0.6407281515,-0.7987853209,0.1034182731,-1.2396214554,3.2934706283,0
-0.7491789126,0.4376248261,-0.0921608598,-0.067907174,-0.136582573,0
-0.3093029514,1.047278185,0.1982735312,-0.011421001,0.1977851164,0
-0.3442324111,-0.2980717356,0.7798382052,0.6196955085,-0.7468367442,1
-0.5579932516,0.6626390272,-0.2467255913,-0.1583430523,-0.3746611792,0
1.2437252241,1.488165018,-1.1751480934,-0.6878916652,-0.3282139355,0
-0.6422420137,0.8099498908,0.2745169217,0.2062917475,-0.136582573,0
-0.838984015,-0.860969141,0.39029,-0.5005970593,-0.136582573,0
-0.2483501999,1.1071448875,0.7680923273,1.0940799306,-0.6161639145,1
0.6840503574,1.1676343448,-1.4048453817,-0.7532462917,0.0375476849,0
1.0023340689,1.2733146437,-1.1907548749,-0.6740930848,0.0978981786,0
-0.2713993347,1.2464186904,1.4369374108,-1.2380408519,-0.6800445099,0
-0.263085902,1.3790184428,-1.3351913531,-0.1867361643,0.2354279529,0
-0.7025438044,-0.6188338855,0.0056022325,1.630895051,1.3286302655,1
0.0467504582,0.3017467989,-0.4354365733,-0.2046638986,-0.4607473651,0
2.8471964535,-1.8391064605,-0.972712696,-0.3739805525,-0.0386375385,0
-0.7040902729,-0.8374525132,-0.37815948,1.2387195854,-1.356719143,1
1.5784634534,-0.1977024768,-0.964484098,-0.3685331828,-0.0047270202,0
-0.8004627425,-0.8407636882,0.373973279,1.5079369067,-1.0934850876,1
2.2663857411,-0.2862746464,-0.276799145,0.1850935826,0.5315048098,0
-0.7960213036,-0.7929666769,-0.0259992578,2.4563366504,-0.136582573,0
-0.7165027787,0.1478441354,1.1134124936,-1.2695148224,-0.6280849568,0
-0.6236645951,0.0028715395,2.1577906915,-1.4669647115,-0.136582573,0
2.0105663144,-1.1073626286,-0.9380758634,-0.391563542,-0.0288124942,0
-0.6635257521,-0.1313144749,2.5325457902,-1.559775889,-0.136582573,0
-0.3433799902,1.9310728663,-1.4638351905,0.9940838494,-0.7064785786,0
-1.2328578953,-2.0027757978,-1.3142724524,0.6786272856,1.7007554502,0
-0.088192892,0.1183866627,-1.6645524697,0.9313744426,-0.6722407614,1
1.1865827474,-0.7937410077,-0.9166544941,-0.3865298409,-0.0284304718,0
-0.5720768283,-0.4205217613,2.00434868,0.9981640411,-1.1013513773,0
-0.5062704017,0.5193701941,1.6238773262,-1.3054029326,-0.136582573,0
0.1530922928,-0.8271171351,0.5905534365,1.3589659715,2.4617599046,1
-0.0433685959,0.6098811283,-1.291148093,-0.698654583,0.0513501741,0
1.076862671,1.113419435,-1.3408859968,-0.2175409834,-0.4025788634,0
-0.6283692131,0.7291445299,1.1793385296,-1.2506229074,-0.136582573,0
-0.5436476602,-0.1642029736,0.9499427225,-1.2966286374,-0.6996529045,1
0.4174126383,-0.7451367653,0.9395583722,0.2757491635,0.3382595376,1
-0.6682874311,0.2771186127,0.8413338733,0.400539,-0.831680793,0
-0.8318194873,-0.8613557189,0.5586331758,2.112244674,-1.368440401,0
-0.8194302717,-0.9571706432,-1.2944049537,2.2331689997,-0.136582573,0
-0.3835159714,-0.9602021661,0.9920636352,0.8443847569,-0.7817138711,1
-0.8203455761,-0.9329161099,-0.0174335196,0.2962618562,-0.136582573,1
-0.882808114,-1.21534712,-0.6849343646,-0.7599064199,-0.136582573,0
-0.3204822417,-0.0038495113,1.040052084,0.6091422498,1.9042227295,1
1.3012286986,-0.8240950122,-0.9416071908,-0.3245248635,-0.4948844214,0
-0.5960016741,-0.8930997589,0.6324798453,1.4537645163,2.9533856335,1
-0.6764913999,0.3055538277,-0.1317759132,-0.1621169157,0.1565982802,0
-0.0455625316,0.3066818362,0.2994674572,0.8995489478,2.0430120135,1
-0.1972689948,1.9313901187,-1.650455255,-0.8779771222,-0.4015660439,0
-0.5040182405,1.2974845765,-1.3922004633,0.082237601,-0.436636006,0
-0.5517235329,1.0531297292,-1.3447501421,-0.1017941071,-0.3251685279,0
-0.1052529549,-0.108965806,1.2640450035,0.4230503588,2.0959982841,1
2.341252051,0.2742985914,-1.1300048053,-0.0772501851,0.4862701699,0
0.2759480354,1.216197462,0.8516209716,-0.9980941976,-0.4196491288,1
-0.5766079344,-0.9958378355,0.7885368544,1.3276552086,-1.4867544002,0
-0.3598764305,1.2246457758,-1.445448083,-0.7789339228,-0.136582573,0
-0.5779261591,0.5887662187,0.6801549266,-1.0105105347,-0.5545539112,0
-0.6177919742,1.9291341016,-1.2949690152,-0.1863545094,0.1481447985,0
2.3288034454,-1.0798333455,-0.6235273038,-0.3941485003,0.051199033,0
-0.5880131396,2.3779874948,-1.5928507466,-0.0713332795,-0.4466408563,0
-0.3533982646,0.8150846796,0.4743697388,-0.9338154863,-0.4412484175,0
0.3028249125,0.9277797816,-1.30066582,1.3513077657,-0.9266825704,0
-0.7188550877,-0.7789370708,0.7878668964,0.3125738346,1.8443569299,1
-0.2581751658,2.0792884867,-1.2849801563,-0.1214719297,1.4919287399,0
2.3533745939,-0.6631305453,-0.3990664943,-0.6093201054,0.0025114255,0
-0.698908206,-0.9109563689,-1.4455345292,-1.877944211,-1.2285583837,1
-1.5632035952,-2.3619830633,-1.7461847004,-1.2329387292,2.128311223,1
-0.7952899917,-1.0748971332,-0.248803542,0.1374319226,1.8868849268,0
-0.2135022559,-0.6860819939,1.2424550641,1.4217255961,1.1227951079,1
-0.5671765727,0.1723783209,1.1074152882,-1.0581621512,-0.5798205446,0
-0.6114943073,-0.0808478434,1.9465701987,-1.4045164369,-0.7098766489,0
-0.7827936412,-0.9896373137,-0.2700801138,-1.4172943417,-0.136582573,0
0.5008264472,1.5153547235,0.2638948444,0.4403302842,-0.4526361225,1
-0.5217001513,-0.0427070551,0.9680423963,0.3092782952,-0.136582573,0
-0.0893585659,2.0923075852,-1.3357759456,-0.7408399982,0.1910185091,0
1.9622624641,-0.9378123719,-0.5991375881,-0.2869908668,-0.2509123521,0
-0.2034001368,0.7675908206,-1.1741852988,-0.6940081863,0.0997222961,0
-0.6004873644,0.5134363992,0.2835829673,0.0635653886,-0.5545573857,0
-0.8790694565,-1.1432262498,-0.0822692529,0.0629816074,-0.9143081046,1
1.7526740609,-0.7153808404,-0.94757414,-0.3361866789,-0.2260800323,0
0.2821548705,1.7701553998,-1.3231169797,-0.1416004567,1.131660319,0
-0.7180504117,-0.9080740721,-0.2563135559,1.3487592152,-1.5431891216,1
0.3949492518,-0.3178929604,-1.0360475071,-0.382697725,-0.0307922697,0
-0.008724441,0.9862952239,0.074704086,1.2443063094,-0.8892082476,0
0.1267883543,1.4709628879,-1.2907569239,0.7168580535,-0.6299299214,1
0.1036402363,-0.5718629054,1.2792703411,1.793198797,-1.0129720151,1
2.8582127125,-0.9441256946,-0.2995442218,0.2223928114,0.3961518157,0
1.7053600436,-1.7135544113,-0.7265913854,-0.4118626837,-0.2523212657,0
0.2065339586,1.2801179452,-1.2698574736,-0.7539342747,-0.136582573,0
0.914471834,-0.3148943378,0.9193731837,0.5898197176,1.1918336127,1
2.2890121589,-0.796161526,-0.52467607,-0.592753523,0.0034849831,0
-0.5142659233,-0.5382400262,1.7576744379,-1.433597532,-1.0155518384,1
-0.4178969472,0.7950625283,0.4641258637,0.2619518386,-0.5056467147,0
0.8895396876,1.3082829081,-1.3430892944,-0.7624637584,-0.3265044768,0
-0.0034864777,0.9410808821,-1.3120853635,-0.7398268552,-0.3327551195,0
-0.8128938804,-0.6349644074,-0.3982387719,0.3987713354,-0.136582573,0
-0.6904061228,-0.057770669,-1.1228254481,0.045121667,0.818249134,0
-0.4236216755,1.5260590544,-1.534909098,0.2192943766,1.8443395573,0
-0.3998144451,-0.1566711666,0.0722241605,0.9389071041,-1.0363068212,1
-0.8389592109,-1.0352805337,0.0017326843,0.3676476336,0.7354845792,1
0.6929588544,-0.7851387677,-0.656799367,-0.3235318076,-0.4927649706,0
-0.3565517561,-0.1811113514,0.6703000594,-0.9495838577,0.3104495631,0
-0.6095216283,0.6402198577,0.2135896374,0.0210811779,-0.4349890885,0
-0.0656142191,0.1822718957,0.7772124018,-0.8765270849,-0.6797352785,1
-0.4395277095,1.5378326434,0.0933678214,0.0886667276,-0.6142181892,0
-0.6612363267,0.0109203503,-0.0277368265,0.5834772167,-0.136582573,1
-0.7449459209,-0.4474588399,-0.0717973759,1.4219390215,-0.136582573,1
3.0835569281,-1.8543651258,-0.3856024981,0.0074332507,-0.3291329433,0
0.1810358606,-0.2206504003,-1.0356055509,-0.5991718528,-0.2377371856,0
0.682012466,1.7212632801,-1.3097945391,0.0310067148,0.3835532441,0
-0.1728131327,-0.7821612952,1.4597051797,0.7876889249,2.0489534248,1
2.1103647706,-0.7697908017,-0.9558913454,-0.3769724,-0.2417742183,0
-0.457051247,-0.5929143645,1.2980291673,0.6477647161,2.2933851717,1
-0.7999887871,0.3877809493,0.2673851099,0.3597320618,-0.136582573,0
0.0796315458,0.4329247906,-1.1228254481,-0.2843431363,-0.3792162612,0
-0.34291768,1.6057246567,0.17967355,0.1038412741,-0.4742388857,0
0.0832671442,1.1781506743,-1.3962342593,-0.7822960007,0.1304508586,0
-0.3974085687,1.0054243686,-1.3207948185,-0.7398381542,-0.3380120524,0
-0.447511586,2.4467255145,-1.385668372,-0.8699862238,0.9483729912,0
-0.5488821299,-0.4001600324,1.718546725,0.8008334191,0.5945636836,0
1.5061823544,0.1117713627,-1.0246625421,-0.6228500209,-0.0031978886,0
-0.6265805267,-0.8019507948,-0.147435643,-0.9346189702,1.5830772862,0
-0.7797903715,-0.8757437027,-0.1541838497,1.1721559668,1.3412566332,1
-0.6490928225,0.3307460181,1.3662028046,-1.4542031275,0.9925183723,0
-0.7493081732,-0.9243162199,1.2573130053,-1.2326123138,-0.136582573,1
-0.3867533076,0.7305310404,0.8181122619,1.5450854823,-0.9637503755,1
-0.5293847489,0.7249027479,2.0034734122,-1.2706434662,-0.6009976804,0
-0.4908872324,-0.3425552219,1.9205606971,-1.4922455789,-0.7147114289,0
-0.3197520943,1.4509172364,0.4140519002,0.9667528427,-0.7527833673,1
-0.246258741,1.4885762711,0.9219449582,-1.0873449372,-0.4934077548,0
-0.3486098019,-1.0327248894,-0.2484080506,1.5570121963,1.5959955127,1
-0.3382747809,-0.363607856,0.9020947487,-1.0250473159,1.7236350955,1
1.4248879527,0.2308937633,-0.281815186,-0.0064092702,-0.363600078,0
-0.7678331889,-0.9293711081,-0.3081920839,0.5015143271,-0.136582573,0
-0.3197334621,0.5029200697,0.182231277,-0.8697401569,0.4798006331,0
-0.7415234278,-0.8738965887,-0.0274656015,1.7248022308,-0.136582573,1
3.1221021895,-1.8218937553,-0.6521874621,-0.6082613898,-0.2849010469,0
-0.5719382517,-0.871691097,0.7837498959,0.6141979211,3.2552162782,1
-0.4252252049,-0.316384249,0.5693308935,0.5451924647,3.4223575601,1
-0.6784768884,-0.9389474305,1.3811255805,0.6405722798,0.9862868394,0
-0.2238698832,-0.4560352298,1.3261349892,-1.178382173,-0.8031185872,1
0.1665889569,0.8776891529,-1.2438793088,-0.7182395029,-0.3295637825,0
1.757145777,-0.714276332,-0.9472283552,-0.3359481446,-0.2253719273,0
-0.5927398833,-0.0561961571,0.1707857996,2.3290974436,-1.124710505,1
-0.356533124,2.346262255,-1.297356011,-0.837450148,0.423558747,0
-0.3542145857,2.0268595904,-1.6837262376,-0.0584310858,-0.4866637318,0
-0.6958828106,0.0071955722,0.569017526,0.1323021801,-0.4781876658,0
1.1873163883,-0.6158458379,-0.6019092695,-0.3208112614,-0.2676695642,0
-0.7686937613,-0.3805973095,1.5346000094,-1.7445972711,-0.88079646,0
-0.8214262408,-1.0493759403,-0.3112306679,-1.429003864,3.8129445513,0
1.4486788799,-0.6171641979,-0.4838594143,0.1119200536,-0.9132379557,0
0.6489753341,0.2510451656,-1.1397829515,-0.1997576251,-0.4348240493,0
2.2416515613,-0.8630524317,0.7566382053,-0.9159492688,-0.3598284979,0
0.1798713512,1.2438101707,-1.3232001841,1.3226208799,-0.8390102709,0
-0.1539981542,1.1959520589,0.7610901848,-0.9449638253,-0.4261256146,0
2.849735084,-1.7498457357,-0.6379919149,-0.3585812815,-0.3403503974,0
-0.7248173758,0.1849156657,1.4010082074,-1.56518434,-0.6557507391,0
-0.6538521725,-0.0908236688,1.7849266036,-1.3792506349,2.1042154992,0
2.5315095981,-1.0268333949,0.5225851089,-0.8780599815,-0.3422596404,0
-0.51751374,0.6319947955,-0.0608068217,0.0027517016,-0.136582573,0
-0.3690865354,1.0700263569,0.0866844493,-0.8183900036,-0.4108638314,0
-1.1038908074,-0.1938719479,1.9493580887,-1.5597495247,-0.8586464616,0
-0.6387601306,-0.087933147,1.6802186394,-1.2647968655,-0.136582573,0
-0.5927946152,-0.3590018212,0.8372384844,0.8380698757,0.9727901071,1
-0.4867404144,0.6175656864,0.4887846433,0.0738449607,-0.6297926783,0
-0.3477038136,0.8351538313,-0.2317293361,-0.1891641921,-0.3811776218,0
-0.4985683365,1.9243400654,-1.4637066018,-0.0348676653,1.5187675889,0
-0.656200988,0.1985340186,0.7664606552,0.1582986503,-0.4888700454,0
-0.6600112628,1.7746321836,-1.5294770347,-0.0847903792,0.2349206745,0
-0.7946832823,-1.1644856855,-0.3831938907,0.7504022505,2.8802298349,0
-0.5606832683,-0.0931854367,0.920367315,0.4294857626,-0.8250618523,0
0.1870633613,-2.2874263997,-1.262505224,-2.1328871388,-1.5882344007,0
-0.5983656282,-0.3974128616,0.4405260501,2.4090943085,-1.5507114348,1
-0.629164573,-0.4312343173,1.8473299569,-1.1667580209,-0.6698398753,0
-0.5584672069,-0.1469773433,1.4799768144,-1.2456300083,-0.6061555898,0
-0.6364846792,-0.8604168868,0.0607052039,0.9870910287,1.7605865046,1
1.5818871111,0.1366815511,-1.0510610515,-0.6042575292,0.0139441255,0
-0.5081999938,0.7251259996,-0.0835886381,-0.1161877677,-0.136582573,0
-0.6841259236,-0.0100653083,1.2655362005,-1.1653757775,-1.0000937454,0
-1.0567540284,0.0875661798,-1.1390632869,0.4364534745,-0.598977253,0
-0.4489299584,1.9050934199,0.1944353198,0.3158743958,-0.5367314144,1
-0.3545592805,1.1956348065,-1.4198578456,-0.7384471227,0.0929035711,0
-0.3697666089,0.7939110196,-1.2481173339,-0.7652772075,-0.3098131066,0
2.6542139544,-1.0589628378,0.6419781219,-0.9068008514,-0.3552160865,0
-0.838550701,-0.5525610345,-1.7264068895,1.7354986101,-1.1826826968,1
3.0822410324,-0.9143157193,-0.9713036229,-0.3631824822,-0.0030721113,0
-0.7023062445,-1.0496873176,-0.4254768901,0.7315279117,2.4073838301,0
-0.7434041105,-0.9148597484,-1.7467444395,1.1381460002,-1.0801412337,0
-0.8150109585,-0.5338548931,-0.4235134807,1.1039602715,-0.136582573,1
-0.8125666533,-0.6902109751,0.2017281377,2.2467152359,-0.136582573,0
-0.8585440466,-1.0762084431,-0.3624608494,-1.5336501081,3.5344452383,1
-0.1432229486,-0.5529852127,1.0132753724,2.2183296565,-0.136582573,1
1.8575497781,-0.0328252304,-1.1294958533,-0.3362946471,0.3461171409,0
0.9871721564,-0.571542128,-0.6531707877,-0.345886236,0.017840093,0
1.5280984215,-0.859118502,-0.6852434098,-0.4097620755,-0.0323472864,0
-0.2452095181,1.8454029686,-1.2984549583,-0.1905527127,-0.5073422754,0
-0.401898917,-0.2561591687,1.081535456,1.2274959198,-0.9524182626,0
0.4799235033,0.6362835779,0.1211094887,1.4492825827,-0.7856053218,1
0.1403793436,0.2412103413,0.6163035994,0.1843478491,2.1952823945,1
-0.8276144438,-0.9002273627,-0.260620738,1.8663158311,2.8295019954,0
-0.4214813072,-0.263467724,0.3257687147,0.5544965571,-0.136582573,1
-0.1320424938,-0.4961958584,0.7098167802,0.6488481639,2.9006946961,1
-0.0243614733,2.2063774475,-1.4781420373,0.1839197429,0.2967009288,0
0.1657295489,0.4928032433,0.7795464493,0.6690683382,1.1242405039,1
-0.1316034737,1.8641326102,0.0150799782,-0.7540008133,-0.3288202374,0
-0.7037630457,0.9664140736,-1.2891771195,-0.1405885691,-0.450716456,0
0.6567193216,0.0748055833,-0.4505138718,-0.6379928047,0.1067581779,0
-0.3771263083,1.598098849,-0.0797731188,-0.0467064982,-0.4050666123,0
-0.7738292478,-1.0807451524,-0.336097999,-1.2855418152,3.0604352728,0
-0.6366616846,-0.6578782556,-0.3733627962,0.8988835627,-1.0547443061,1
-0.8196829702,-0.8588752751,0.3889284723,2.3817633018,-0.136582573,0
2.6991989528,-1.7912318985,-0.7099324456,-0.3863244504,-0.2796505418,0
-0.4141216077,2.0021021532,-1.5072549575,-0.0933499936,1.5846946704,0
-0.0027446852,-0.1939071981,-1.0729589555,-0.3213962981,-0.306703768,0
-0.4830000102,-0.0774520677,1.1702508725,0.7612241742,-0.136582573,0
-0.6082115553,-0.8382938195,-0.4493652179,1.113451425,1.3391719274,1
0.4530000458,0.5043653307,-1.3845726664,-0.8214018127,-0.4459824367,1
-0.3992554806,1.1633808127,0.7183857602,0.3667575241,-0.5129344985,0
-0.7626010481,-0.6496296933,0.3858380205,1.9305568791,-1.2027566758,0
-0.7181330918,-0.6182569561,0.1357329446,-0.9316925313,2.0632510316,1
1.7675332009,-0.6679586568,-0.5029262051,-0.2207837942,-0.8193202252,0
2.0249363605,-0.8208202624,-0.2079512273,0.0968735623,0.4557587643,0
-0.6550993621,1.0012765872,0.4413689006,-1.1685005765,-0.559776099,0
-0.7067767961,-0.2488271133,1.296116545,-1.1795961869,-0.136582573,0
-0.5561451751,-0.5482405268,1.8293707581,-1.736601351,-0.9335794718,0
-0.71128927,-0.5108623192,0.5279555793,1.7489695197,-1.4178531385,1
